    0.166674227460700708E+01    0.914623339668105473E+01   -0.704079691158403964E+00    0.953710759519282192E+03    0.923286568729445034E+00   -0.194968496441962955E+02
    0.130151869413202093E+01    0.947412811684752043E+01   -0.673217491621459274E+00    0.706905172979216786E+03    0.597044775156227558E+00   -0.194433334429100668E+02
    0.129906436534048941E+01    0.946414392273483074E+01   -0.708921114215658399E+00    0.771386990278360713E+03    0.885361142231705811E+00   -0.194050873081845445E+02
    0.126980531475895808E+01    0.951543856897279561E+01   -0.626012637804900240E+00    0.108099163002285809E+04    0.833365589776029037E+00   -0.193666735226186972E+02
    0.139129403843026256E+01    0.937304187548978796E+01   -0.708000250981053458E+00    0.739482407539943893E+03    0.765049739363709014E+00   -0.193531181728379877E+02
    0.129784929974651697E+01    0.946995426257439554E+01   -0.693127037098479448E+00    0.713566656842408634E+03    0.682780623796342745E+00   -0.193503819777600796E+02
    0.127978387978399111E+01    0.949119776499409618E+01   -0.685706991665381071E+00    0.854492441308545949E+03    0.662044305061990079E+00   -0.193302315821292190E+02
    0.174977215165490718E+01    0.910193812621848153E+01   -0.571720219527825257E+00    0.546811530651020007E+03    0.707880043933324488E+00   -0.193282366586583123E+02
    0.127450972065787393E+01    0.948925782204838519E+01   -0.706543437929181284E+00    0.889489877073399839E+03    0.948277632229335810E+00   -0.193020364208396060E+02
    0.152078940120477224E+01    0.929048623218091407E+01   -0.538609374378462125E+00    0.454969456941277144E+03    0.544418386277940480E+00   -0.192913804384450529E+02
    0.126974425010616110E+01    0.952823273726913911E+01   -0.578657713365409165E+00    0.106819209266819303E+04    0.799735714375513718E+00   -0.192672163867537840E+02
    0.145491511350250313E+01    0.933574061264935295E+01   -0.616714914775323031E+00    0.660441178745421439E+03    0.801418727717182366E+00   -0.192438830851659333E+02
    0.137801026253895875E+01    0.942588556192991867E+01   -0.550033255256058951E+00    0.100555593052990400E+04    0.841037827313844577E+00   -0.192240731458850895E+02
    0.129184362290398380E+01    0.948303057695484775E+01   -0.664396663879058158E+00    0.370638258059362329E+03    0.240119296153327916E+00   -0.192201267465275940E+02
    0.127047821230584690E+01    0.950382035297632832E+01   -0.686929061667973961E+00    0.257928766651202636E+03    0.259720382643662318E+00   -0.192196597647497782E+02
    0.123432237483779073E+01    0.954206450241013648E+01   -0.699748297551170406E+00    0.905732961920389698E+03    0.711899582276396825E+00   -0.192133459313165247E+02
    0.123638871966955866E+01    0.954742097442445647E+01   -0.666615466079752750E+00    0.937463405780565949E+03    0.958341404118840390E+00   -0.191942189913106169E+02
    0.137732684562816887E+01    0.939310129202731048E+01   -0.702475228617850167E+00    0.442970178280896846E+03    0.395603159768705581E+00   -0.191932658502548676E+02
    0.166624931171076263E+01    0.916084509113364831E+01   -0.597207730043539664E+00    0.473818778614066957E+03    0.500439392697957897E+00   -0.191869811694049801E+02
    0.131349237425007415E+01    0.946557860671968498E+01   -0.661531233324526902E+00    0.368180975164350968E+03    0.291710562860686751E+00   -0.191772380934348483E+02
    0.133983321853856374E+01    0.943669854579906797E+01   -0.672047202449952419E+00    0.265569427228371126E+03    0.315404204204086935E+00   -0.191672586237027289E+02
    0.134134134630498769E+01    0.942457204964449069E+01   -0.696062080886909351E+00    0.937949254630973314E+03    0.731081821182313241E+00   -0.191622590820650665E+02
    0.131205263956740859E+01    0.946889874531953168E+01   -0.657083225095379087E+00    0.730756825642889453E+03    0.932923821196784409E+00   -0.191479865553072557E+02
    0.132765897952217915E+01    0.944530891310918186E+01   -0.666963468134932125E+00    0.667040892407969750E+03    0.471209487756697576E+00   -0.191193250526574268E+02
    0.166061153391373884E+01    0.917011442267069654E+01   -0.564058465858556346E+00    0.455445655837776712E+03    0.378450068086946700E+00   -0.190876095746652332E+02
    0.150780212512477862E+01    0.930907828988295982E+01   -0.509345566165201102E+00    0.954383207083298885E+03    0.919188715903027753E+00   -0.190772203556740081E+02
    0.167185531693195877E+01    0.916034963541300939E+01   -0.567606844786686437E+00    0.541310430555229686E+03    0.529862846000704213E+00   -0.190673075264323622E+02
    0.122667458602162549E+01    0.955600889673826437E+01   -0.675569023972791838E+00    0.809349974867215110E+03    0.852021959621008240E+00   -0.190659990403212873E+02
    0.138331893968971542E+01    0.940576474249056815E+01   -0.598563604463849153E+00    0.367713854153020577E+03    0.243101149507647524E+00   -0.190388557405810772E+02
    0.143882755456313305E+01    0.934024663924008358E+01   -0.671472553405277672E+00    0.384359767775848809E+03    0.495998546293287490E+00   -0.190266077023383708E+02
    0.167184541520311414E+01    0.915323587759721136E+01   -0.631313770242711847E+00    0.648087765870718499E+03    0.675603723317343863E+00   -0.190148672815211981E+02
    0.131303057279564039E+01    0.946579464156606498E+01   -0.660983673141570360E+00    0.701308619297487667E+03    0.714974483959961327E+00   -0.190096245851999868E+02
    0.173018021077096384E+01    0.911495641319209149E+01   -0.585001146200198496E+00    0.633407933661352217E+03    0.633984639252542448E+00   -0.189911448628365562E+02
    0.138099407652143435E+01    0.940428281123705823E+01   -0.617386379637518079E+00    0.353664073952638830E+03    0.325002535582317675E+00   -0.189730856439438540E+02
    0.139997485717431824E+01    0.938320298950099030E+01   -0.647414293936064311E+00    0.100734596937361619E+04    0.784312769701398405E+00   -0.189170059053136228E+02
    0.124503140220740094E+01    0.952366213854556776E+01   -0.707374921692956349E+00    0.922448087829845235E+03    0.855280430289650617E+00   -0.189072530937833250E+02
    0.138403466755747195E+01    0.939959122668904890E+01   -0.645302207019713414E+00    0.651674205481848276E+03    0.465627206987316633E+00   -0.188978763414990212E+02
    0.146924164052760253E+01    0.935007185621617865E+01   -0.495387110425312915E+00    0.817492825510894704E+03    0.843633708671021276E+00   -0.188835315094732721E+02
    0.127741688717390622E+01    0.950806803116446630E+01   -0.654344551181478051E+00    0.657602457010410944E+03    0.547631909184762788E+00   -0.188742634688504687E+02
    0.143075998350209210E+01    0.934461370579011508E+01   -0.686045995097014583E+00    0.509847404533375084E+03    0.403119864890615465E+00   -0.188732036754678525E+02
    0.143294074701110707E+01    0.935430750511345366E+01   -0.629756426002809011E+00    0.680364848650352428E+03    0.542191102507388112E+00   -0.188589393625061170E+02
    0.133369138157456901E+01    0.942677132763103742E+01   -0.706489620303594634E+00    0.604182878135154283E+03    0.568154797561039704E+00   -0.188527888315016448E+02
    0.166999497733585245E+01    0.916226654870013846E+01   -0.577350466982387900E+00    0.412003283081065206E+03    0.350722949611583290E+00   -0.188061301686245663E+02
    0.146739427352375729E+01    0.934505103366588941E+01   -0.529043359192713503E+00    0.611172599695390431E+03    0.748616062890027800E+00   -0.188024095933727544E+02
    0.133168889590829576E+01    0.943241449953395161E+01   -0.702824140974285250E+00    0.763511995311520877E+03    0.932246259060334204E+00   -0.187674859087111763E+02
    0.133168889590829576E+01    0.943241449953395161E+01   -0.702824140974285250E+00    0.763511995311520877E+03    0.932246259060334204E+00   -0.187674859087111763E+02
    0.166996375067673219E+01    0.917005566612117740E+01   -0.518388146678169015E+00    0.666917801104383670E+03    0.583036088147777520E+00   -0.187297463024032993E+02
    0.138379759379235989E+01    0.939725770926446025E+01   -0.660014705870419327E+00    0.596822252569208899E+03    0.568758229178036978E+00   -0.187272625401090309E+02
    0.125648786586856120E+01    0.952162107367619193E+01   -0.674359208326315018E+00    0.951752220363098445E+03    0.892777523275492313E+00   -0.187119601410167178E+02
    0.125648786586856120E+01    0.952162107367619193E+01   -0.674359208326315018E+00    0.951752220363098445E+03    0.892777523275492313E+00   -0.187119601410167178E+02
    0.127409575258727137E+01    0.948987324028724899E+01   -0.706052577876806975E+00    0.979773799284451798E+03    0.897987320010639523E+00   -0.186917510751361107E+02
    0.127409575258727137E+01    0.948987324028724899E+01   -0.706052577876806975E+00    0.979773799284451798E+03    0.897987320010639523E+00   -0.186917510751361107E+02
    0.124982785837123700E+01    0.952085746819085266E+01   -0.696590596673934304E+00    0.982107687253238510E+03    0.920145554605232840E+00   -0.186851754396778773E+02
    0.145438374362522560E+01    0.934762230431281793E+01   -0.575953689232411747E+00    0.867451348374401164E+03    0.945236288926900481E+00   -0.186739977489885050E+02
    0.138415724051049516E+01    0.940021191591244865E+01   -0.640264608337610897E+00    0.562420415051083182E+03    0.406138981421850065E+00   -0.186080774597782543E+02
    0.163524425924450534E+01    0.918785212119635730E+01   -0.567982078832169224E+00    0.685644734372141670E+03    0.668918373854624604E+00   -0.185627218574261867E+02
    0.131747288503206406E+01    0.947644383516631805E+01   -0.591061561820191983E+00    0.990175593405542941E+03    0.854566871962053498E+00   -0.185626960970978132E+02
    0.131747288503206406E+01    0.947644383516631805E+01   -0.591061561820191983E+00    0.990175593405542941E+03    0.854566871962053498E+00   -0.185626960970978132E+02
    0.166965817449761622E+01    0.916042274688528835E+01   -0.596400517325747614E+00    0.563579151205963740E+03    0.602981425356745704E+00   -0.185398763926527081E+02
    0.166965817449761622E+01    0.916042274688528835E+01   -0.596400517325747614E+00    0.563579151205963740E+03    0.602981425356745704E+00   -0.185398763926527081E+02
    0.133785519169508560E+01    0.942177371213038306E+01   -0.708306713265941967E+00    0.865856070023158850E+03    0.959759914979548934E+00   -0.185324759490915980E+02
    0.164186732587367001E+01    0.918310054673688114E+01   -0.568663425855475912E+00    0.828630683809305424E+03    0.653086585869722569E+00   -0.185264474688992493E+02
    0.133667472105140295E+01    0.942811242665723270E+01   -0.697569734673640918E+00    0.935207086358733363E+03    0.833950406277394807E+00   -0.185260807333228783E+02
    0.127970334764817273E+01    0.949517067863429887E+01   -0.678557139751432503E+00    0.423616855706110755E+03    0.512537400967323364E+00   -0.185201163748257578E+02
    0.127970334764817273E+01    0.949517067863429887E+01   -0.678557139751432503E+00    0.423616855706110755E+03    0.512537400967323364E+00   -0.185201163748257578E+02
    0.128638082009431209E+01    0.949395617966023408E+01   -0.657511631461486612E+00    0.802950481226413103E+03    0.655361460963371112E+00   -0.185105794622917195E+02
    0.149781158251679503E+01    0.930920071698017537E+01   -0.553669990128621059E+00    0.542911073760793784E+03    0.424462432681264323E+00   -0.185035494487233798E+02
    0.139232016143590820E+01    0.939856107968746635E+01   -0.621524094679569927E+00    0.108404131033598969E+04    0.854806936370505754E+00   -0.184933138241089949E+02
    0.137936069538430517E+01    0.942878764373470446E+01   -0.533085973566908455E+00    0.717648629901387835E+03    0.647974305998668121E+00   -0.184845940286953443E+02
    0.127691906405807654E+01    0.949597943894248608E+01   -0.683340724062298621E+00    0.788324288013603791E+03    0.658862344066403427E+00   -0.184589154582202575E+02
    0.129554763668281270E+01    0.946764904061471668E+01   -0.707417238311769392E+00    0.802736132256097335E+03    0.938270805168857747E+00   -0.184446660898315038E+02
    0.129554763668281270E+01    0.946764904061471668E+01   -0.707417238311769392E+00    0.802736132256097335E+03    0.938270805168857747E+00   -0.184446660898315038E+02
    0.137573487092835944E+01    0.940033870170545960E+01   -0.669615352995567958E+00    0.458782245962595425E+03    0.505704065928238022E+00   -0.184396103153209410E+02
    0.122931541567837033E+01    0.955098851352974698E+01   -0.681471922429445875E+00    0.921420227592036099E+03    0.770469108949744519E+00   -0.184042060708514157E+02
    0.128121156296123329E+01    0.949217947336647860E+01   -0.680235637245689695E+00    0.986180132040698595E+03    0.834274304922680510E+00   -0.183942115272580047E+02
    0.135050595320962552E+01    0.941802971158223734E+01   -0.689099476893590968E+00    0.819494185621737984E+03    0.878822067946836927E+00   -0.183339090612383515E+02
    0.133811240358361072E+01    0.943938488411127175E+01   -0.669476531691184373E+00    0.660430965793835185E+03    0.513119189626408012E+00   -0.182971470779168008E+02
    0.133811240358361072E+01    0.943938488411127175E+01   -0.669476531691184373E+00    0.660430965793835185E+03    0.513119189626408012E+00   -0.182971470779168008E+02
    0.138334854757711478E+01    0.940486967903789761E+01   -0.608129180675740066E+00    0.325021550661873505E+03    0.276531482929300521E+00   -0.182926992901008632E+02
    0.138334854757711478E+01    0.940486967903789761E+01   -0.608129180675740066E+00    0.325021550661873505E+03    0.276531482929300521E+00   -0.182926992901008632E+02
    0.166188880851078236E+01    0.916610326996511127E+01   -0.583241168579782254E+00    0.716930938318073913E+03    0.649654174980032417E+00   -0.182620296338185923E+02
    0.166188880851078236E+01    0.916610326996511127E+01   -0.583241168579782254E+00    0.716930938318073913E+03    0.649654174980032417E+00   -0.182620296338185923E+02
    0.139244500539266913E+01    0.940272516938664182E+01   -0.590994507878159325E+00    0.812299999273810840E+03    0.741790167591255267E+00   -0.182240449833260065E+02
    0.126000485002263840E+01    0.951427129029801044E+01   -0.686822113711878401E+00    0.623821319240817161E+03    0.583964119509142399E+00   -0.182221189540685806E+02
    0.126000485002263840E+01    0.951427129029801044E+01   -0.686822113711878401E+00    0.623821319240817161E+03    0.583964119509142399E+00   -0.182221189540685806E+02
    0.130825606306475795E+01    0.946937284232023124E+01   -0.667962284011595298E+00    0.645831822016496176E+03    0.775698088377868245E+00   -0.182212231739124100E+02
    0.130825606306475795E+01    0.946937284232023124E+01   -0.667962284011595298E+00    0.645831822016496176E+03    0.775698088377868245E+00   -0.182212231739124100E+02
    0.132329043328008722E+01    0.945318788720218528E+01   -0.655890616396382464E+00    0.799418461885991974E+03    0.706025237613658097E+00   -0.182196556589324530E+02
    0.140672574739351264E+01    0.938473488943304446E+01   -0.613032459512351968E+00    0.724410957023344963E+03    0.822601615022436894E+00   -0.182194892170449378E+02
    0.146913501702899052E+01    0.934310598588600705E+01   -0.529286683496529964E+00    0.832927555865089062E+03    0.732776471020233910E+00   -0.181783456831859667E+02
    0.139053098145754062E+01    0.939473025940316120E+01   -0.643472366134805851E+00    0.964484417724764398E+03    0.807218467921725802E+00   -0.181758791917264624E+02
    0.139053098145754062E+01    0.939473025940316120E+01   -0.643472366134805851E+00    0.964484417724764398E+03    0.807218467921725802E+00   -0.181758791917264624E+02
    0.135836128513245580E+01    0.942375001570986370E+01   -0.645537392640128660E+00    0.858467791685108750E+03    0.794782684928853955E+00   -0.181688838441148093E+02
    0.135836128513245580E+01    0.942375001570986370E+01   -0.645537392640128660E+00    0.858467791685108750E+03    0.794782684928853955E+00   -0.181688838441148093E+02
    0.166972115550214406E+01    0.915426307896802349E+01   -0.639424750169419687E+00    0.746470423657845686E+03    0.742901291810096231E+00   -0.181662992021453285E+02
    0.166972115550214406E+01    0.915426307896802349E+01   -0.639424750169419687E+00    0.746470423657845686E+03    0.742901291810096231E+00   -0.181662992021453285E+02
    0.131154609049448978E+01    0.945876948020620567E+01   -0.685344484179852387E+00    0.601662076512494650E+03    0.640332165073454918E+00   -0.181608739900785494E+02
    0.132244282051367135E+01    0.946640527260887410E+01   -0.624020906207368498E+00    0.683057870959012917E+03    0.608274292173011988E+00   -0.181523833541620583E+02
    0.128528471253408427E+01    0.951896168281417765E+01   -0.533458084745462191E+00    0.859810595930672889E+03    0.904146273088206276E+00   -0.181464334664603655E+02
    0.167153428938531534E+01    0.915972774567994641E+01   -0.580145805690945426E+00    0.752752967872405520E+03    0.778993964108527503E+00   -0.181414224514921258E+02
    0.167153428938531534E+01    0.915972774567994641E+01   -0.580145805690945426E+00    0.752752967872405520E+03    0.778993964108527503E+00   -0.181414224514921258E+02
    0.132277283360308684E+01    0.944467963570144953E+01   -0.683138525520430751E+00    0.934178972198633915E+03    0.905331149405618985E+00   -0.181351760254270253E+02
    0.143075424127476714E+01    0.934611485337957504E+01   -0.681085421650920564E+00    0.612424531558516151E+03    0.532933814896513036E+00   -0.181347791454471121E+02
    0.124634221466020478E+01    0.953180473489341296E+01   -0.687771562407281323E+00    0.953955356631582617E+03    0.778537813323835759E+00   -0.181341035376391027E+02
    0.133851535122943899E+01    0.946931030112066452E+01   -0.532776609685045699E+00    0.906379372776701189E+03    0.859437077191808174E+00   -0.180952441946039926E+02
    0.146070701793921454E+01    0.933970078592556874E+01   -0.577804350363246400E+00    0.923901114191224110E+03    0.916028307498565786E+00   -0.180859535055761995E+02
    0.146070701793921454E+01    0.933970078592556874E+01   -0.577804350363246400E+00    0.923901114191224110E+03    0.916028307498565786E+00   -0.180859535055761995E+02
    0.145436753408815478E+01    0.933901862072874600E+01   -0.607033311990016866E+00    0.523490291519518109E+03    0.530457789413277148E+00   -0.180830496385868038E+02
    0.144993652251488259E+01    0.935429476944729998E+01   -0.563187135897798896E+00    0.116126663133357988E+04    0.955290813788876814E+00   -0.180732252089212331E+02
    0.134356938901495182E+01    0.942523442195192018E+01   -0.687737752036717831E+00    0.103340296714884789E+04    0.934477956299456514E+00   -0.180669567443188761E+02
    0.134356938901495182E+01    0.942523442195192018E+01   -0.687737752036717831E+00    0.103340296714884789E+04    0.934477956299456514E+00   -0.180669567443188761E+02
    0.125788013427793732E+01    0.952702506365130297E+01   -0.652513173166526794E+00    0.732989837714858481E+03    0.692350426039324174E+00   -0.180668930303803279E+02
    0.124187959553305571E+01    0.953905432383456997E+01   -0.679394258881726110E+00    0.818621675592494967E+03    0.730631149405177927E+00   -0.180615432640274598E+02
    0.124187959553305571E+01    0.953905432383456997E+01   -0.679394258881726110E+00    0.818621675592494967E+03    0.730631149405177927E+00   -0.180615432640274598E+02
    0.126823644919484524E+01    0.950402735958007305E+01   -0.695151575415588585E+00    0.838190879339130333E+03    0.723990633171682663E+00   -0.180502271693253782E+02
    0.143970384518168326E+01    0.934186886706925712E+01   -0.660159639927365927E+00    0.653298612459928449E+03    0.568750927506046278E+00   -0.180463805183672861E+02
    0.134175404952856758E+01    0.942328338193239290E+01   -0.699728261888050707E+00    0.106793268237072175E+04    0.899844510428236544E+00   -0.180432774304236609E+02
    0.127440322786434534E+01    0.948985142650701263E+01   -0.703789273857588604E+00    0.931513771479969705E+03    0.904720824671898405E+00   -0.180412551673960095E+02
    0.144989430784091966E+01    0.935496778012401542E+01   -0.558342262024461800E+00    0.562995780207629878E+03    0.446003454886496065E+00   -0.180193936100904359E+02
    0.144989430784091966E+01    0.935496778012401542E+01   -0.558342262024461800E+00    0.562995780207629878E+03    0.446003454886496065E+00   -0.180193936100904359E+02
    0.138930266087843801E+01    0.938398995045293383E+01   -0.690476912240422624E+00    0.663377394104030373E+03    0.557925331126668089E+00   -0.180172060141583010E+02
    0.138930266087843801E+01    0.938398995045293383E+01   -0.690476912240422624E+00    0.663377394104030373E+03    0.557925331126668089E+00   -0.180172060141583010E+02
    0.127555265849929267E+01    0.950411923706401396E+01   -0.669179934865098414E+00    0.101451343535991498E+04    0.848650036666779406E+00   -0.180147034883855675E+02
    0.145040009083539023E+01    0.934358430178592592E+01   -0.610738857206969854E+00    0.625237152387747074E+03    0.480990461794747692E+00   -0.180132117844398181E+02
    0.150926513884364044E+01    0.930733869023669769E+01   -0.516019983633991153E+00    0.976894256295633568E+03    0.834854199569889599E+00   -0.180077835779257995E+02
    0.128053735126513990E+01    0.949706380188561106E+01   -0.669362564495591617E+00    0.764980920130163327E+03    0.877807080893055369E+00   -0.179958702250116573E+02
    0.128053735126513990E+01    0.949706380188561106E+01   -0.669362564495591617E+00    0.764980920130163327E+03    0.877807080893055369E+00   -0.179958702250116573E+02
    0.142358926341420311E+01    0.935195141446851608E+01   -0.684501649964948111E+00    0.629927653908360980E+03    0.675051569012377506E+00   -0.179852910890207269E+02
    0.142358926341420311E+01    0.935195141446851608E+01   -0.684501649964948111E+00    0.629927653908360980E+03    0.675051569012377506E+00   -0.179852910890207269E+02
    0.164355205046959596E+01    0.916791356856025708E+01   -0.663055766228045185E+00    0.104536395058264088E+04    0.956888457633715994E+00   -0.179824913298833593E+02
